run_idx,task_id,method,model,elapsed_sec,syntax_valid,pair_pass,pair_violation,error_types,violations,details,prompt_path,generation_path
1,simplug-T003,B3_oracle_api_sequence,gemma2:9b,3.70,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T003__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T003__B3_oracle_api_sequence_run1.py
1,simplug-T003,B4_gold_pair_rule,gemma2:9b,5.81,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T003__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T003__B4_gold_pair_rule_run1.py
1,simplug-T004,B0_direct,gemma2:9b,4.88,True,False,True,broken data flow,missing sp.get_plugin('beta') assignment,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T004__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T004__B0_direct_run1.py
1,simplug-T004,B1_api_list,gemma2:9b,6.61,True,False,True,wrong parameter semantics,sp.get_plugin called with non-string argument; pass the plugin name string 'beta',"{""plugins_context_args"": [""[beta]""], ""disable_args"": [[""beta_wrapper"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [""beta_wrapper""], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T004__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T004__B1_api_list_run1.py
1,simplug-T004,B2_raw_api_docs,gemma2:9b,7.20,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""beta_wrapper"", []]], ""get_plugin_assigns"": {""beta_wrapper"": ""beta""}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [""beta_wrapper""], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T004__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T004__B2_raw_api_docs_run1.py
1,simplug-T004,B3_oracle_api_sequence,gemma2:9b,4.42,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""wrapper"", []]], ""get_plugin_assigns"": {""wrapper"": ""beta""}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [""wrapper""], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T004__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T004__B3_oracle_api_sequence_run1.py
1,simplug-T004,B4_gold_pair_rule,gemma2:9b,6.79,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""wrapper"", []]], ""get_plugin_assigns"": {""wrapper"": ""beta""}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [""wrapper""], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T004__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T004__B4_gold_pair_rule_run1.py
1,simplug-T005,B0_direct,gemma2:9b,6.80,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T005__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T005__B0_direct_run1.py
1,simplug-T005,B1_api_list,gemma2:9b,8.26,True,False,True,wrong parameter semantics,plugins_context should receive plugin name strings ['beta'],"{""plugins_context_args"": [""[sp.get_plugin('beta')]""], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T005__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T005__B1_api_list_run1.py
1,simplug-T005,B2_raw_api_docs,gemma2:9b,6.82,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T005__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T005__B2_raw_api_docs_run1.py
1,simplug-T005,B3_oracle_api_sequence,gemma2:9b,6.18,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T005__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T005__B3_oracle_api_sequence_run1.py
1,simplug-T005,B4_gold_pair_rule,gemma2:9b,8.69,True,True,False,,,"{""plugins_context_args"": [""['beta']""], ""disable_args"": [[""sp"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T005__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T005__B4_gold_pair_rule_run1.py
1,simplug-T006,B0_direct,gemma2:9b,4.70,True,False,True,missing API call,missing sp.disable call,"{""plugins_context_args"": [], ""disable_args"": [[""sp.hooks"", [""'alpha'""]], [""sp.hooks"", [""'gamma'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T006__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T006__B0_direct_run1.py
1,simplug-T006,B1_api_list,gemma2:9b,5.16,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'alpha'"", ""'gamma'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T006__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T006__B1_api_list_run1.py
1,simplug-T006,B2_raw_api_docs,gemma2:9b,5.21,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'alpha'"", ""'gamma'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T006__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T006__B2_raw_api_docs_run1.py
1,simplug-T006,B3_oracle_api_sequence,gemma2:9b,4.39,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'alpha'""]], [""sp"", [""'gamma'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T006__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T006__B3_oracle_api_sequence_run1.py
1,simplug-T006,B4_gold_pair_rule,gemma2:9b,6.39,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'alpha'""]], [""sp"", [""'gamma'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/gemma2_9b__simplug-T006__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/gemma2_9b__simplug-T006__B4_gold_pair_rule_run1.py
1,simplug-T001,B0_direct,mistral:7b,7.32,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [[""sp.hooks"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T001__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T001__B0_direct_run1.py
1,simplug-T001,B1_api_list,mistral:7b,5.48,True,False,True,wrong parameter semantics,plugins_context receives plugin object variable instead of name string; plugins_context should receive plugin name strings ['beta'],"{""plugins_context_args"": [""[beta]""], ""disable_args"": [[""sp"", [""*[alpha, gamma]""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T001__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T001__B1_api_list_run1.py
1,simplug-T001,B2_raw_api_docs,mistral:7b,6.20,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [[""beta_wrapper"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T001__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T001__B2_raw_api_docs_run1.py
1,simplug-T001,B3_oracle_api_sequence,mistral:7b,4.65,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T001__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T001__B3_oracle_api_sequence_run1.py
1,simplug-T001,B4_gold_pair_rule,mistral:7b,5.61,True,True,False,,,"{""plugins_context_args"": [""['beta']""], ""disable_args"": [[""sp"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T001__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T001__B4_gold_pair_rule_run1.py
1,simplug-T002,B0_direct,mistral:7b,5.77,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [[""sp.hooks"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T002__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T002__B0_direct_run1.py
1,simplug-T002,B1_api_list,mistral:7b,7.48,True,False,True,wrong parameter semantics,"plugins_context receives plugin object variable instead of name string; plugins_context should receive plugin name strings ['alpha', 'gamma']","{""plugins_context_args"": [""[alpha, gamma]""], ""disable_args"": [[""sp"", [""*[plugin for plugin in sp.get_plugins() if plugin != alpha and plugin != gamma]""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T002__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T002__B1_api_list_run1.py
1,simplug-T002,B2_raw_api_docs,mistral:7b,7.34,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/mistral_7b__simplug-T002__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/mistral_7b__simplug-T002__B2_raw_api_docs_run1.py
